"trip_id","start_time","stop_time","bike_id","trip_duration","from_station_id","from_station_name","to_station_id","to_station_name","user_type","gender","birth_year","from_latitude","from_longitude","from_location","to_latitude","to_longitude","to_location"
"25955743","2019-12-29T15:41:43.000","2019-12-29T16:05:33.000","4146","1429","341","Adler Planetarium","196","Cityfront Plaza Dr & Pioneer Ct","Customer",,,"41.866095","-87.607267","POINT (-87.607267 41.866095)","41.890573","-87.622072","POINT (-87.622072 41.890573)"
"25955741","2019-12-29T15:41:39.000","2019-12-29T16:07:27.000","746","1547","37","Dearborn St & Adams St","191","Canal St & Monroe St","Customer",,,"41.879356359","-87.629791036","POINT (-87.6297910363 41.8793563587)","41.88169","-87.63953","POINT (-87.63953 41.88169)"
"25955739","2019-12-29T15:41:21.000","2019-12-29T16:07:16.000","1250","1554","37","Dearborn St & Adams St","191","Canal St & Monroe St","Customer",,,"41.879356359","-87.629791036","POINT (-87.6297910363 41.8793563587)","41.88169","-87.63953","POINT (-87.63953 41.88169)"
"25955735","2019-12-29T15:40:46.000","2019-12-29T15:54:38.000","275","831","329","Lake Shore Dr & Diversey Pkwy","673","Lincoln Park Conservatory","Customer",,,"41.932588","-87.636427","POINT (-87.636427 41.932588)","41.923931311","-87.635824531","POINT (-87.635824531317 41.923931311366)"
"25955732","2019-12-29T15:40:22.000","2019-12-29T15:54:27.000","2215","845","329","Lake Shore Dr & Diversey Pkwy","673","Lincoln Park Conservatory","Customer",,,"41.932588","-87.636427","POINT (-87.636427 41.932588)","41.923931311","-87.635824531","POINT (-87.635824531317 41.923931311366)"
"25955727","2019-12-29T15:39:59.000","2019-12-29T16:03:43.000","3951","1424","178","State St & 19th St","5","State St & Harrison St","Customer",,,"41.856594","-87.627542","POINT (-87.627542 41.856594)","41.874053","-87.627716","POINT (-87.627716 41.874053)"
"25955722","2019-12-29T15:39:15.000","2019-12-29T15:48:13.000","5362","538","96","Desplaines St & Randolph St","212","Wells St & Hubbard St","Customer","Male","1989","41.88461619","-87.644570585","POINT (-87.6445705849 41.88461618962)","41.889906","-87.634266","POINT (-87.634266 41.889906)"
"25955709","2019-12-29T15:37:48.000","2019-12-29T16:53:56.000","4907","4568","264","Stetson Ave & South Water St","6","Dusable Harbor","Customer","Male","1970","41.886835","-87.62232","POINT (-87.62232 41.886835)","41.886976","-87.612813","POINT (-87.612813 41.886976)"
"25955708","2019-12-29T15:37:43.000","2019-12-29T16:11:08.000","6371","2004","2","Buckingham Fountain","81","Daley Center Plaza","Customer",,,"41.876511229","-87.62054801","POINT (-87.620548009872 41.876511228817)","41.884241","-87.629634","POINT (-87.629634 41.884241)"
"25955705","2019-12-29T15:37:41.000","2019-12-30T07:23:09.000","5555","56728","96","Desplaines St & Randolph St","212","Wells St & Hubbard St","Customer",,"1994","41.88461619","-87.644570585","POINT (-87.6445705849 41.88461618962)","41.889906","-87.634266","POINT (-87.634266 41.889906)"
"25955703","2019-12-29T15:37:28.000","2019-12-29T16:53:51.000","5100","4582","264","Stetson Ave & South Water St","6","Dusable Harbor","Customer","Male","1970","41.886835","-87.62232","POINT (-87.62232 41.886835)","41.886976","-87.612813","POINT (-87.612813 41.886976)"
"25955701","2019-12-29T15:37:09.000","2019-12-29T16:10:50.000","3913","2021","2","Buckingham Fountain","81","Daley Center Plaza","Customer",,,"41.876511229","-87.62054801","POINT (-87.620548009872 41.876511228817)","41.884241","-87.629634","POINT (-87.629634 41.884241)"
"25955700","2019-12-29T15:36:50.000","2019-12-29T16:09:35.000","1619","1965","35","Streeter Dr & Grand Ave","35","Streeter Dr & Grand Ave","Customer",,,"41.892278","-87.612043","POINT (-87.612043 41.892278)","41.892278","-87.612043","POINT (-87.612043 41.892278)"
"25955698","2019-12-29T15:36:43.000","2019-12-29T16:59:21.000","1202","4958","394","Clark St & 9th St (AMLI)","623","Michigan Ave & 8th St","Customer",,,"41.870816","-87.631246","POINT (-87.631246 41.870816)","41.872773","-87.623981","POINT (-87.623981 41.872773)"
"25955699","2019-12-29T15:36:43.000","2019-12-29T16:06:25.000","3352","1782","35","Streeter Dr & Grand Ave","35","Streeter Dr & Grand Ave","Customer",,,"41.892278","-87.612043","POINT (-87.612043 41.892278)","41.892278","-87.612043","POINT (-87.612043 41.892278)"
"25955695","2019-12-29T15:36:12.000","2019-12-29T16:06:38.000","4637","1825","35","Streeter Dr & Grand Ave","43","Michigan Ave & Washington St","Customer",,,"41.892278","-87.612043","POINT (-87.612043 41.892278)","41.883984065","-87.624683976","POINT (-87.624683976173 41.883984064727)"
"25955694","2019-12-29T15:36:03.000","2019-12-29T16:14:35.000","4593","2311","345","Lake Park Ave & 56th St","398","Rainbow Beach","Customer",,,"41.793242","-87.587782","POINT (-87.587782 41.793242)","41.757871448","-87.54938625","POINT (-87.54938625 41.75787144829)"
"25955692","2019-12-29T15:36:01.000","2019-12-29T16:06:40.000","1337","1838","35","Streeter Dr & Grand Ave","43","Michigan Ave & Washington St","Customer",,,"41.892278","-87.612043","POINT (-87.612043 41.892278)","41.883984065","-87.624683976","POINT (-87.624683976173 41.883984064727)"
"25955686","2019-12-29T15:35:17.000","2019-12-29T16:05:02.000","5439","1785","639","Lakefront Trail & Wilson Ave","249","Montrose Harbor","Customer",,,"41.965845","-87.645361","POINT (-87.645361 41.965845)","41.963982","-87.638181","POINT (-87.638181 41.963982)"
"25955681","2019-12-29T15:34:55.000","2019-12-29T16:00:56.000","3469","1560","90","Millennium Park","338","Calumet Ave & 18th St","Customer","Male","1998","41.8810317","-87.62408432","POINT (-87.62408432 41.8810317)","41.857611","-87.619407","POINT (-87.619407 41.857611)"
"25955679","2019-12-29T15:34:49.000","2019-12-29T16:31:52.000","4359","3422","329","Lake Shore Dr & Diversey Pkwy","463","Clark St & Berwyn Ave","Customer",,,"41.932588","-87.636427","POINT (-87.636427 41.932588)","41.977996654","-87.668047105","POINT (-87.6680471047 41.9779966544)"
"25955674","2019-12-29T15:34:11.000","2019-12-29T15:47:09.000","2904","777","23","Orleans St & Elm St","66","Clinton St & Lake St","Customer","Male","1980","41.902924","-87.637715","POINT (-87.637715 41.902924)","41.885637","-87.641823","POINT (-87.641823 41.885637)"
"25955673","2019-12-29T15:34:00.000","2019-12-29T16:09:14.000","1704","2114","639","Lakefront Trail & Wilson Ave","249","Montrose Harbor","Customer",,,"41.965845","-87.645361","POINT (-87.645361 41.965845)","41.963982","-87.638181","POINT (-87.638181 41.963982)"
"25955671","2019-12-29T15:33:41.000","2019-12-29T15:55:11.000","274","1290","97","Field Museum","90","Millennium Park","Customer","Female","1995","41.865312","-87.617867","POINT (-87.617867 41.865312)","41.8810317","-87.62408432","POINT (-87.62408432 41.8810317)"
"25955669","2019-12-29T15:33:02.000","2019-12-29T16:18:08.000","1590","2705","134","Peoria St & Jackson Blvd","623","Michigan Ave & 8th St","Customer",,,"41.877641596","-87.649617791","POINT (-87.649617791176 41.877641596275)","41.872773","-87.623981","POINT (-87.623981 41.872773)"
"25955666","2019-12-29T15:32:46.000","2020-01-02T12:21:38.000","1040","334131","349","Halsted St & Wrightwood Ave","349","Halsted St & Wrightwood Ave","Customer","Male","2000","41.929143","-87.649077","POINT (-87.649077 41.929143)","41.929143","-87.649077","POINT (-87.649077 41.929143)"
"25955668","2019-12-29T15:32:43.000","2019-12-29T15:55:10.000","2580","1347","97","Field Museum","90","Millennium Park","Customer","Male","1996","41.865312","-87.617867","POINT (-87.617867 41.865312)","41.8810317","-87.62408432","POINT (-87.62408432 41.8810317)"
"25955663","2019-12-29T15:32:38.000","2019-12-29T15:51:27.000","2247","1128","349","Halsted St & Wrightwood Ave","349","Halsted St & Wrightwood Ave","Customer",,,"41.929143","-87.649077","POINT (-87.649077 41.929143)","41.929143","-87.649077","POINT (-87.649077 41.929143)"
"25955660","2019-12-29T15:32:03.000","2019-12-29T16:17:26.000","863","2723","134","Peoria St & Jackson Blvd","623","Michigan Ave & 8th St","Customer",,,"41.877641596","-87.649617791","POINT (-87.649617791176 41.877641596275)","41.872773","-87.623981","POINT (-87.623981 41.872773)"
"25955654","2019-12-29T15:31:21.000","2019-12-29T15:54:05.000","1954","1364","76","Lake Shore Dr & Monroe St","6","Dusable Harbor","Customer",,,"41.880958","-87.616743","POINT (-87.616743 41.880958)","41.886976","-87.612813","POINT (-87.612813 41.886976)"
"25955653","2019-12-29T15:31:17.000","2019-12-29T15:53:56.000","711","1359","76","Lake Shore Dr & Monroe St","6","Dusable Harbor","Customer",,,"41.880958","-87.616743","POINT (-87.616743 41.880958)","41.886976","-87.612813","POINT (-87.612813 41.886976)"
"25955652","2019-12-29T15:31:12.000","2019-12-29T16:34:28.000","4144","3795","459","Lakefront Trail & Bryn Mawr Ave","35","Streeter Dr & Grand Ave","Customer",,,"41.984036696","-87.652310469","POINT (-87.6523104689 41.98403669612)","41.892278","-87.612043","POINT (-87.612043 41.892278)"
"25955650","2019-12-29T15:31:10.000","2019-12-29T15:54:20.000","3163","1390","76","Lake Shore Dr & Monroe St","6","Dusable Harbor","Customer",,,"41.880958","-87.616743","POINT (-87.616743 41.880958)","41.886976","-87.612813","POINT (-87.612813 41.886976)"
"25955648","2019-12-29T15:31:07.000","2019-12-29T15:45:27.000","1175","859","165","Clark St & Grace St","228","Damen Ave & Melrose Ave","Customer","Male","1980","41.95078","-87.659172","POINT (-87.659172 41.95078)","41.9406","-87.6785","POINT (-87.6785 41.9406)"
"25955646","2019-12-29T15:30:52.000","2019-12-29T16:19:32.000","2375","2920","673","Lincoln Park Conservatory","34","Cannon Dr & Fullerton Ave","Customer",,,"41.923931311","-87.635824531","POINT (-87.635824531317 41.923931311366)","41.926755988","-87.634428785","POINT (-87.6344287848 41.9267559875)"
"25955642","2019-12-29T15:30:36.000","2019-12-29T16:34:23.000","1332","3827","459","Lakefront Trail & Bryn Mawr Ave","35","Streeter Dr & Grand Ave","Customer",,,"41.984036696","-87.652310469","POINT (-87.6523104689 41.98403669612)","41.892278","-87.612043","POINT (-87.612043 41.892278)"
"25955641","2019-12-29T15:30:31.000","2019-12-29T16:19:24.000","2924","2933","673","Lincoln Park Conservatory","34","Cannon Dr & Fullerton Ave","Customer",,,"41.923931311","-87.635824531","POINT (-87.635824531317 41.923931311366)","41.926755988","-87.634428785","POINT (-87.6344287848 41.9267559875)"
"25955634","2019-12-29T15:29:47.000","2019-12-29T16:17:06.000","2763","2838","134","Peoria St & Jackson Blvd","623","Michigan Ave & 8th St","Customer",,,"41.877641596","-87.649617791","POINT (-87.649617791176 41.877641596275)","41.872773","-87.623981","POINT (-87.623981 41.872773)"
"25955632","2019-12-29T15:29:18.000","2019-12-29T16:37:08.000","5972","4069","296","Broadway & Belmont Ave","296","Broadway & Belmont Ave","Customer",,,"41.940106","-87.645451","POINT (-87.645451 41.940106)","41.940106","-87.645451","POINT (-87.645451 41.940106)"
"25955629","2019-12-29T15:29:09.000","2019-12-29T16:07:05.000","175","2276","321","Wabash Ave & 9th St","173","Mies van der Rohe Way & Chicago Ave","Customer","Male","1987","41.870769","-87.625734","POINT (-87.625734 41.870769)","41.89691","-87.621743","POINT (-87.621743 41.89691)"
"25955624","2019-12-29T15:28:23.000","2019-12-29T16:00:37.000","2814","1934","59","Wabash Ave & Roosevelt Rd","128","Damen Ave & Chicago Ave","Customer","Male","1975","41.867227","-87.625961","POINT (-87.625961 41.867227)","41.895769","-87.67722","POINT (-87.67722 41.895769)"
"25955625","2019-12-29T15:28:22.000","2019-12-29T16:05:34.000","3967","2231","35","Streeter Dr & Grand Ave","35","Streeter Dr & Grand Ave","Customer",,,"41.892278","-87.612043","POINT (-87.612043 41.892278)","41.892278","-87.612043","POINT (-87.612043 41.892278)"
"25955599","2019-12-29T15:25:02.000","2019-12-29T15:52:51.000","1569","1669","35","Streeter Dr & Grand Ave","43","Michigan Ave & Washington St","Customer","Female","1998","41.892278","-87.612043","POINT (-87.612043 41.892278)","41.883984065","-87.624683976","POINT (-87.624683976173 41.883984064727)"
"25955600","2019-12-29T15:25:01.000","2019-12-29T15:53:04.000","2703","1683","35","Streeter Dr & Grand Ave","43","Michigan Ave & Washington St","Customer","Female","1996","41.892278","-87.612043","POINT (-87.612043 41.892278)","41.883984065","-87.624683976","POINT (-87.624683976173 41.883984064727)"
"25955598","2019-12-29T15:24:58.000","2019-12-29T15:52:41.000","3953","1663","35","Streeter Dr & Grand Ave","43","Michigan Ave & Washington St","Customer","Female","1998","41.892278","-87.612043","POINT (-87.612043 41.892278)","41.883984065","-87.624683976","POINT (-87.624683976173 41.883984064727)"
"25955597","2019-12-29T15:24:51.000","2019-12-29T15:52:45.000","6393","1673","35","Streeter Dr & Grand Ave","43","Michigan Ave & Washington St","Customer","Female","1996","41.892278","-87.612043","POINT (-87.612043 41.892278)","41.883984065","-87.624683976","POINT (-87.624683976173 41.883984064727)"
"25955595","2019-12-29T15:24:42.000","2019-12-29T15:52:28.000","1793","1666","173","Mies van der Rohe Way & Chicago Ave","71","Morgan St & Lake St","Customer",,,"41.89691","-87.621743","POINT (-87.621743 41.89691)","41.885483308","-87.652304856","POINT (-87.6523048564 41.8854833079)"
"25955590","2019-12-29T15:24:18.000","2019-12-29T16:17:22.000","5123","3183","76","Lake Shore Dr & Monroe St","232","Pine Grove Ave & Waveland Ave","Customer","Male","2001","41.880958","-87.616743","POINT (-87.616743 41.880958)","41.949275","-87.646303","POINT (-87.646303 41.949275)"
"25955591","2019-12-29T15:24:17.000","2019-12-29T16:17:23.000","5042","3186","76","Lake Shore Dr & Monroe St","232","Pine Grove Ave & Waveland Ave","Customer","Male","2001","41.880958","-87.616743","POINT (-87.616743 41.880958)","41.949275","-87.646303","POINT (-87.646303 41.949275)"
"25955588","2019-12-29T15:24:16.000","2019-12-29T16:17:26.000","2412","3190","76","Lake Shore Dr & Monroe St","232","Pine Grove Ave & Waveland Ave","Customer","Male","2001","41.880958","-87.616743","POINT (-87.616743 41.880958)","41.949275","-87.646303","POINT (-87.646303 41.949275)"
"25955589","2019-12-29T15:24:12.000","2019-12-29T16:17:24.000","5472","3191","76","Lake Shore Dr & Monroe St","232","Pine Grove Ave & Waveland Ave","Customer","Male","2001","41.880958","-87.616743","POINT (-87.616743 41.880958)","41.949275","-87.646303","POINT (-87.646303 41.949275)"
"25955587","2019-12-29T15:23:54.000","2019-12-29T15:34:42.000","3913","647","97","Field Museum","2","Buckingham Fountain","Customer","Male","1992","41.865312","-87.617867","POINT (-87.617867 41.865312)","41.876511229","-87.62054801","POINT (-87.620548009872 41.876511228817)"
"25955586","2019-12-29T15:23:51.000","2019-12-29T15:52:19.000","6360","1707","173","Mies van der Rohe Way & Chicago Ave","71","Morgan St & Lake St","Customer","Male","1997","41.89691","-87.621743","POINT (-87.621743 41.89691)","41.885483308","-87.652304856","POINT (-87.6523048564 41.8854833079)"
"25955578","2019-12-29T15:21:48.000","2019-12-29T15:34:27.000","6371","758","97","Field Museum","2","Buckingham Fountain","Customer","Female","1991","41.865312","-87.617867","POINT (-87.617867 41.865312)","41.876511229","-87.62054801","POINT (-87.620548009872 41.876511228817)"
"25955577","2019-12-29T15:21:45.000","2019-12-29T16:43:56.000","3209","4930","158","Milwaukee Ave & Wabansia Ave","106","State St & Pearson St","Customer",,,"41.912616","-87.681391","POINT (-87.681391 41.912616)","41.897448","-87.628722","POINT (-87.628722 41.897448)"
"25955576","2019-12-29T15:21:34.000","2019-12-29T16:43:56.000","6062","4941","158","Milwaukee Ave & Wabansia Ave","106","State St & Pearson St","Customer",,,"41.912616","-87.681391","POINT (-87.681391 41.912616)","41.897448","-87.628722","POINT (-87.628722 41.897448)"
"25955575","2019-12-29T15:21:31.000","2019-12-29T16:44:20.000","1142","4968","158","Milwaukee Ave & Wabansia Ave","106","State St & Pearson St","Customer",,,"41.912616","-87.681391","POINT (-87.681391 41.912616)","41.897448","-87.628722","POINT (-87.628722 41.897448)"
"25955574","2019-12-29T15:21:23.000","2019-12-29T16:44:06.000","3708","4962","158","Milwaukee Ave & Wabansia Ave","106","State St & Pearson St","Customer",,,"41.912616","-87.681391","POINT (-87.681391 41.912616)","41.897448","-87.628722","POINT (-87.628722 41.897448)"
"25955567","2019-12-29T15:20:40.000","2019-12-29T15:36:36.000","5426","955","301","Clark St & Schiller St","94","Clark St & Armitage Ave","Customer",,,"41.907993","-87.631501","POINT (-87.631501 41.907993)","41.918306","-87.636282","POINT (-87.636282 41.918306)"
"25955564","2019-12-29T15:20:38.000","2019-12-29T15:37:06.000","5279","987","177","Theater on the Lake","176","Clark St & Elm St","Customer","Male","1996","41.926277","-87.630834","POINT (-87.630834 41.926277)","41.902973","-87.63128","POINT (-87.63128 41.902973)"
"25955563","2019-12-29T15:20:25.000","2019-12-29T16:07:04.000","4163","2798","321","Wabash Ave & 9th St","173","Mies van der Rohe Way & Chicago Ave","Customer",,,"41.870769","-87.625734","POINT (-87.625734 41.870769)","41.89691","-87.621743","POINT (-87.621743 41.89691)"
"25955562","2019-12-29T15:20:16.000","2019-12-29T15:36:31.000","1846","975","301","Clark St & Schiller St","94","Clark St & Armitage Ave","Customer",,,"41.907993","-87.631501","POINT (-87.631501 41.907993)","41.918306","-87.636282","POINT (-87.636282 41.918306)"
"25955561","2019-12-29T15:20:10.000","2019-12-29T15:46:53.000","4908","1602","621","Aberdeen St & Randolph St","135","Halsted St & 21st St","Customer","Male","1977","41.884114","-87.654264","POINT (-87.654264 41.884114)","41.85378","-87.64665","POINT (-87.64665 41.85378)"
"25955560","2019-12-29T15:20:08.000","2019-12-29T15:52:22.000","2332","1933","94","Clark St & Armitage Ave","99","Lake Shore Dr & Ohio St","Customer",,,"41.918306","-87.636282","POINT (-87.636282 41.918306)","41.89257","-87.614492","POINT (-87.614492 41.89257)"
"25955559","2019-12-29T15:19:46.000","2019-12-29T16:15:51.000","3143","3364","500","Central Park Ave & Elbridge Ave","210","Ashland Ave & Division St","Customer","Male","1996","41.935337283","-87.716889294","POINT (-87.7168892935 41.93533728263)","41.90345","-87.667747","POINT (-87.667747 41.90345)"
"25955558","2019-12-29T15:19:38.000","2019-12-29T15:52:31.000","913","1973","94","Clark St & Armitage Ave","99","Lake Shore Dr & Ohio St","Customer",,,"41.918306","-87.636282","POINT (-87.636282 41.918306)","41.89257","-87.614492","POINT (-87.614492 41.89257)"
"25955557","2019-12-29T15:19:37.000","2019-12-29T15:27:38.000","4420","481","13","Wilton Ave & Diversey Pkwy","113","Bissell St & Armitage Ave","Customer",,,"41.932418","-87.652705","POINT (-87.652705 41.932418)","41.91844","-87.65222","POINT (-87.65222 41.91844)"
"25955555","2019-12-29T15:19:26.000","2019-12-29T15:55:19.000","6111","2152","471","Francisco Ave & Foster Ave","131","Lincoln Ave & Belmont Ave","Customer",,,"41.975632725","-87.701419439","POINT (-87.7014194389 41.97563272521)","41.939365","-87.668385","POINT (-87.668385 41.939365)"
"25955556","2019-12-29T15:19:21.000","2019-12-29T15:39:20.000","6122","1199","641","Central Park Ave & Bloomingdale Ave","628","Walsh Park","Customer",,"1991","41.914166","-87.716755","POINT (-87.716755 41.914166)","41.91461","-87.667968","POINT (-87.667968 41.91461)"
"25955554","2019-12-29T15:19:17.000","2019-12-29T16:15:44.000","4200","3387","500","Central Park Ave & Elbridge Ave","210","Ashland Ave & Division St","Customer","Male","1996","41.935337283","-87.716889294","POINT (-87.7168892935 41.93533728263)","41.90345","-87.667747","POINT (-87.667747 41.90345)"
"25955551","2019-12-29T15:19:00.000","2019-12-29T15:39:14.000","5092","1213","641","Central Park Ave & Bloomingdale Ave","628","Walsh Park","Customer","Male","1982","41.914166","-87.716755","POINT (-87.716755 41.914166)","41.91461","-87.667968","POINT (-87.667968 41.91461)"
"25955550","2019-12-29T15:18:29.000","2019-12-29T15:47:43.000","5236","1753","243","Lincoln Ave & Sunnyside Ave","460","Clark St & Bryn Mawr Ave","Customer","Male","1965","41.963004","-87.684781","POINT (-87.684781 41.963004)","41.983593","-87.669154","POINT (-87.669154 41.983593)"
"25955542","2019-12-29T15:17:59.000","2019-12-29T16:32:50.000","5089","4490","424","Museum of Science and Industry","284","Michigan Ave & Jackson Blvd","Customer",,,"41.79172821","-87.583945009","POINT (-87.583945009 41.79172820953)","41.87785","-87.62408","POINT (-87.62408 41.87785)"
"25955540","2019-12-29T15:17:32.000","2019-12-29T19:47:28.000","2968","16196","27","Larrabee St & North Ave","27","Larrabee St & North Ave","Customer","Male","1987","41.91021","-87.6435","POINT (-87.6435 41.91021)","41.91021","-87.6435","POINT (-87.6435 41.91021)"
"25955538","2019-12-29T15:17:26.000","2019-12-29T16:14:38.000","540","3431","313","Lakeview Ave & Fullerton Pkwy","341","Adler Planetarium","Customer",,,"41.925858","-87.638973","POINT (-87.638973 41.925858)","41.866095","-87.607267","POINT (-87.607267 41.866095)"
"25955535","2019-12-29T15:17:22.000","2019-12-29T16:14:28.000","1937","3426","313","Lakeview Ave & Fullerton Pkwy","341","Adler Planetarium","Customer",,,"41.925858","-87.638973","POINT (-87.638973 41.925858)","41.866095","-87.607267","POINT (-87.607267 41.866095)"
"25955536","2019-12-29T15:17:22.000","2019-12-29T16:14:23.000","2443","3420","313","Lakeview Ave & Fullerton Pkwy","341","Adler Planetarium","Customer",,,"41.925858","-87.638973","POINT (-87.638973 41.925858)","41.866095","-87.607267","POINT (-87.607267 41.866095)"
"25955532","2019-12-29T15:16:46.000","2019-12-29T16:32:49.000","258","4562","424","Museum of Science and Industry","284","Michigan Ave & Jackson Blvd","Customer",,,"41.79172821","-87.583945009","POINT (-87.583945009 41.79172820953)","41.87785","-87.62408","POINT (-87.62408 41.87785)"
"25955531","2019-12-29T15:16:40.000","2019-12-29T15:52:39.000","4678","2158","94","Clark St & Armitage Ave","99","Lake Shore Dr & Ohio St","Customer","Male","1990","41.918306","-87.636282","POINT (-87.636282 41.918306)","41.89257","-87.614492","POINT (-87.614492 41.89257)"
"25955530","2019-12-29T15:16:36.000","2019-12-29T15:39:16.000","2710","1359","291","Wells St & Evergreen Ave","331","Halsted St & Clybourn Ave","Customer",,,"41.906724","-87.63483","POINT (-87.63483 41.906724)","41.909668","-87.648128","POINT (-87.648128 41.909668)"
"25955523","2019-12-29T15:15:51.000","2019-12-29T15:34:50.000","1619","1139","142","McClurg Ct & Erie St","35","Streeter Dr & Grand Ave","Customer","Male","1992","41.894503","-87.617854","POINT (-87.617854 41.894503)","41.892278","-87.612043","POINT (-87.612043 41.892278)"
"25955521","2019-12-29T15:15:16.000","2019-12-29T15:41:34.000","3101","1578","254","Pine Grove Ave & Irving Park Rd","254","Pine Grove Ave & Irving Park Rd","Customer","Female","1997","41.954383","-87.648043","POINT (-87.648043 41.954383)","41.954383","-87.648043","POINT (-87.648043 41.954383)"
"25955520","2019-12-29T15:14:52.000","2019-12-29T15:41:38.000","5493","1605","254","Pine Grove Ave & Irving Park Rd","254","Pine Grove Ave & Irving Park Rd","Customer","Female","1992","41.954383","-87.648043","POINT (-87.648043 41.954383)","41.954383","-87.648043","POINT (-87.648043 41.954383)"
"25955519","2019-12-29T15:14:52.000","2019-12-29T15:43:40.000","4178","1728","90","Millennium Park","264","Stetson Ave & South Water St","Customer","Female","1995","41.8810317","-87.62408432","POINT (-87.62408432 41.8810317)","41.886835","-87.62232","POINT (-87.62232 41.886835)"
"25955518","2019-12-29T15:14:38.000","2019-12-29T15:43:49.000","622","1751","90","Millennium Park","264","Stetson Ave & South Water St","Customer","Female","1995","41.8810317","-87.62408432","POINT (-87.62408432 41.8810317)","41.886835","-87.62232","POINT (-87.62232 41.886835)"
"25955517","2019-12-29T15:14:25.000","2019-12-29T16:03:59.000","3940","2974","401","Shields Ave & 28th Pl","5","State St & Harrison St","Customer","Male","2001","41.842733","-87.635491","POINT (-87.635491 41.842733)","41.874053","-87.627716","POINT (-87.627716 41.874053)"
"25955516","2019-12-29T15:14:16.000","2019-12-29T15:42:12.000","5557","1676","76","Lake Shore Dr & Monroe St","35","Streeter Dr & Grand Ave","Customer","Male","1993","41.880958","-87.616743","POINT (-87.616743 41.880958)","41.892278","-87.612043","POINT (-87.612043 41.892278)"
"25955515","2019-12-29T15:14:13.000","2019-12-29T15:32:20.000","4146","1086","2","Buckingham Fountain","341","Adler Planetarium","Customer",,,"41.876511229","-87.62054801","POINT (-87.620548009872 41.876511228817)","41.866095","-87.607267","POINT (-87.607267 41.866095)"
"25955514","2019-12-29T15:14:13.000","2019-12-29T15:42:08.000","1747","1675","76","Lake Shore Dr & Monroe St","35","Streeter Dr & Grand Ave","Customer","Male","1993","41.880958","-87.616743","POINT (-87.616743 41.880958)","41.892278","-87.612043","POINT (-87.612043 41.892278)"
"25955510","2019-12-29T15:14:01.000","2019-12-29T15:42:16.000","4519","1694","76","Lake Shore Dr & Monroe St","35","Streeter Dr & Grand Ave","Customer","Male","1993","41.880958","-87.616743","POINT (-87.616743 41.880958)","41.892278","-87.612043","POINT (-87.612043 41.892278)"
"25955508","2019-12-29T15:13:52.000","2019-12-29T15:41:57.000","2546","1685","76","Lake Shore Dr & Monroe St","35","Streeter Dr & Grand Ave","Customer","Male","1990","41.880958","-87.616743","POINT (-87.616743 41.880958)","41.892278","-87.612043","POINT (-87.612043 41.892278)"
"25955505","2019-12-29T15:13:46.000","2019-12-29T15:32:11.000","3882","1104","2","Buckingham Fountain","341","Adler Planetarium","Customer",,,"41.876511229","-87.62054801","POINT (-87.620548009872 41.876511228817)","41.866095","-87.607267","POINT (-87.607267 41.866095)"
"25955507","2019-12-29T15:13:45.000","2019-12-29T15:32:35.000","6345","1129","2","Buckingham Fountain","341","Adler Planetarium","Customer",,,"41.876511229","-87.62054801","POINT (-87.620548009872 41.876511228817)","41.866095","-87.607267","POINT (-87.607267 41.866095)"
"25955506","2019-12-29T15:13:44.000","2019-12-29T15:42:08.000","2519","1703","76","Lake Shore Dr & Monroe St","35","Streeter Dr & Grand Ave","Customer","Male","1990","41.880958","-87.616743","POINT (-87.616743 41.880958)","41.892278","-87.612043","POINT (-87.612043 41.892278)"
"25955504","2019-12-29T15:13:27.000","2019-12-29T15:25:58.000","251","750","660","Sheridan Rd & Columbia Ave","458","Broadway & Thorndale Ave","Customer",,,"42.004583","-87.661406","POINT (-87.661406 42.004583)","41.989742511","-87.660140621","POINT (-87.6601406209 41.98974251144)"
"25955503","2019-12-29T15:13:12.000","2019-12-29T15:32:09.000","632","1137","2","Buckingham Fountain","341","Adler Planetarium","Customer",,,"41.876511229","-87.62054801","POINT (-87.620548009872 41.876511228817)","41.866095","-87.607267","POINT (-87.607267 41.866095)"
"25955500","2019-12-29T15:12:51.000","2019-12-29T15:26:30.000","2764","818","168","Michigan Ave & 14th St","62","McCormick Place","Customer",,,"41.864059","-87.623727","POINT (-87.623727 41.864059)","41.851375173","-87.618834649","POINT (-87.6188346489 41.8513751729)"
"25955497","2019-12-29T15:12:20.000","2019-12-29T15:52:25.000","4148","2405","94","Clark St & Armitage Ave","76","Lake Shore Dr & Monroe St","Customer",,,"41.918306","-87.636282","POINT (-87.636282 41.918306)","41.880958","-87.616743","POINT (-87.616743 41.880958)"
"25955496","2019-12-29T15:12:19.000","2019-12-29T15:22:46.000","527","626","168","Michigan Ave & 14th St","62","McCormick Place","Customer",,,"41.864059","-87.623727","POINT (-87.623727 41.864059)","41.851375173","-87.618834649","POINT (-87.6188346489 41.8513751729)"
"25955488","2019-12-29T15:11:27.000","2019-12-29T15:38:59.000","6309","1651","4","Burnham Harbor","85","Michigan Ave & Oak St","Customer","Female","1993","41.856268","-87.613348","POINT (-87.613348 41.856268)","41.90096039","-87.62377664","POINT (-87.62377664 41.90096039)"
